amount,payment_method,failure_reason,retry_count,customer_success_rate,is_anomaly,recovered
80619.45,WALLET,INVALID_DETAILS,0,0.45,0,0
10331.02,WALLET,UNKNOWN,0,0.8,0,0
35561.66,CARD,NETWORK_ERROR,3,0.83,0,0
26685.78,CARD,BANK_ERROR,4,0.82,1,0
75455.26,CARD,UNKNOWN,3,0.88,0,0
80612.99,CARD,NETWORK_ERROR,2,0.37,0,0
49970.67,CARD,UNKNOWN,3,0.44,0,0
89630.13,CARD,BANK_ERROR,2,0.31,0,0
70172.72,NET_BANKING,UNKNOWN,4,0.67,0,1
9789.69,WALLET,UNKNOWN,2,0.4,0,0
92165.2,UPI,UNKNOWN,2,0.72,0,1
82700.34,CARD,LIMIT_EXCEEDED,1,0.75,0,1
69660.37,CARD,BANK_ERROR,1,0.6,0,1
96476.75,WALLET,UNKNOWN,3,0.58,1,0
19012.78,WALLET,INVALID_DETAILS,4,0.9,0,0
98200.66,NET_BANKING,TIMEOUT,2,0.55,0,0
95830.06,CARD,NETWORK_ERROR,1,0.84,1,0
78529.75,WALLET,LIMIT_EXCEEDED,2,0.37,1,0
70363.38,CARD,TIMEOUT,2,0.69,0,0
59310.76,UPI,BANK_ERROR,0,0.68,1,0
47924.33,CARD,INSUFFICIENT_FUNDS,2,0.34,0,0
72912.17,WALLET,TIMEOUT,1,0.97,0,1
69871.99,NET_BANKING,NETWORK_ERROR,1,0.69,1,1
54191.46,NET_BANKING,UNKNOWN,0,0.96,0,1
12408.5,UPI,LIMIT_EXCEEDED,0,0.66,0,1
60351.78,CARD,UNKNOWN,1,0.32,0,0
9869.06,WALLET,LIMIT_EXCEEDED,3,0.85,0,1
34657.89,UPI,NETWORK_ERROR,2,0.42,0,0
18864.35,WALLET,BANK_ERROR,1,0.54,0,0
52624.79,UPI,LIMIT_EXCEEDED,0,0.97,0,1
672.03,UPI,INSUFFICIENT_FUNDS,2,0.56,0,0
37796.18,UPI,BANK_ERROR,1,0.73,0,1
34852.17,CARD,LIMIT_EXCEEDED,2,0.69,0,0
18160.46,CARD,UNKNOWN,3,0.32,0,0
79467.92,UPI,UNKNOWN,2,0.94,0,1
52089.64,UPI,TIMEOUT,1,0.71,1,0
92896.34,WALLET,UNKNOWN,3,0.94,1,0
14567.45,WALLET,BANK_ERROR,3,0.33,0,0
81185.28,UPI,UNKNOWN,4,0.36,0,0
70369.49,WALLET,UNKNOWN,4,0.74,0,0
20205.13,WALLET,TIMEOUT,3,0.56,0,1
56344.67,WALLET,NETWORK_ERROR,3,0.97,0,0
52991.24,UPI,BANK_ERROR,0,0.51,1,0
17749.2,NET_BANKING,INVALID_DETAILS,0,0.66,0,1
35500.68,UPI,UNKNOWN,3,0.8,1,0
68272.77,UPI,BANK_ERROR,0,0.61,0,0
7759.87,CARD,TIMEOUT,1,0.69,1,0
20999.97,UPI,NETWORK_ERROR,0,0.91,0,0
82743.94,NET_BANKING,UNKNOWN,3,0.33,0,0
26189.44,WALLET,INVALID_DETAILS,4,0.78,0,0
73795.04,NET_BANKING,TIMEOUT,0,0.58,0,0
19354.9,WALLET,NETWORK_ERROR,4,0.31,0,0
13324.38,CARD,INSUFFICIENT_FUNDS,0,0.38,0,0
17152.99,NET_BANKING,INVALID_DETAILS,3,0.49,0,0
11294.96,UPI,TIMEOUT,1,0.95,1,1
52063.44,UPI,TIMEOUT,3,0.37,0,0
8819.0,UPI,BANK_ERROR,3,0.72,0,1
77028.09,CARD,UNKNOWN,1,0.79,0,0
34464.08,NET_BANKING,BANK_ERROR,2,0.61,0,1
29534.66,UPI,BANK_ERROR,1,0.73,0,1
87198.06,UPI,UNKNOWN,1,0.71,0,1
96435.57,UPI,INSUFFICIENT_FUNDS,0,0.58,1,0
72545.9,NET_BANKING,NETWORK_ERROR,0,0.4,0,1
840.38,UPI,UNKNOWN,3,0.82,0,0
4001.92,UPI,INSUFFICIENT_FUNDS,3,0.94,0,0
45242.29,CARD,INVALID_DETAILS,3,0.72,0,0
48173.34,CARD,TIMEOUT,4,0.9,0,0
17848.14,WALLET,NETWORK_ERROR,1,0.55,0,1
4734.21,WALLET,INVALID_DETAILS,4,0.88,0,0
21206.04,WALLET,TIMEOUT,3,0.61,0,0
36674.25,NET_BANKING,INVALID_DETAILS,3,0.39,1,0
19501.03,CARD,UNKNOWN,4,0.55,0,0
41116.7,NET_BANKING,BANK_ERROR,3,0.4,0,0
90515.27,WALLET,INSUFFICIENT_FUNDS,1,0.45,1,0
93743.64,WALLET,BANK_ERROR,3,0.32,0,0
27695.34,CARD,INVALID_DETAILS,3,0.69,0,0
24947.0,CARD,UNKNOWN,3,0.52,1,0
4012.51,UPI,UNKNOWN,0,0.36,0,0
33485.11,UPI,NETWORK_ERROR,2,0.44,0,1
7069.3,NET_BANKING,LIMIT_EXCEEDED,3,0.62,0,0
56407.81,CARD,BANK_ERROR,3,0.38,1,0
63053.91,NET_BANKING,INVALID_DETAILS,1,0.96,0,1
4418.15,WALLET,TIMEOUT,3,0.62,0,0
36557.23,WALLET,LIMIT_EXCEEDED,4,0.42,0,0
56894.91,NET_BANKING,INSUFFICIENT_FUNDS,2,0.35,0,0
91718.02,UPI,UNKNOWN,1,0.95,0,0
78764.44,NET_BANKING,LIMIT_EXCEEDED,3,0.31,1,0
85199.66,CARD,LIMIT_EXCEEDED,2,0.97,0,0
5675.1,CARD,INVALID_DETAILS,2,0.48,0,0
99512.12,WALLET,INVALID_DETAILS,0,0.53,0,0
62604.88,UPI,NETWORK_ERROR,3,0.44,0,1
67354.44,WALLET,NETWORK_ERROR,2,0.85,0,1
94319.17,NET_BANKING,LIMIT_EXCEEDED,1,0.63,0,0
67344.89,NET_BANKING,UNKNOWN,4,0.91,0,0
11151.44,UPI,BANK_ERROR,2,0.34,1,0
86437.19,UPI,INVALID_DETAILS,0,0.8,0,0
16046.26,WALLET,INVALID_DETAILS,2,0.83,0,1
14302.14,UPI,BANK_ERROR,0,0.79,0,0
23691.04,UPI,INVALID_DETAILS,0,0.56,1,0
70969.64,WALLET,LIMIT_EXCEEDED,1,0.62,1,1
18900.32,UPI,INSUFFICIENT_FUNDS,1,0.96,0,1
97286.01,UPI,INVALID_DETAILS,0,0.43,0,1
39769.46,NET_BANKING,LIMIT_EXCEEDED,3,0.64,0,0
34803.52,CARD,LIMIT_EXCEEDED,0,0.75,0,1
6631.15,WALLET,NETWORK_ERROR,0,0.72,0,0
71752.92,UPI,INVALID_DETAILS,0,0.52,0,0
95949.96,NET_BANKING,INVALID_DETAILS,2,0.61,0,0
49164.2,CARD,BANK_ERROR,4,0.42,0,0
32774.59,WALLET,TIMEOUT,3,0.61,0,0
94988.59,CARD,UNKNOWN,2,0.56,0,1
79241.82,CARD,BANK_ERROR,4,0.94,0,0
15415.03,NET_BANKING,BANK_ERROR,0,0.64,0,0
55158.2,CARD,BANK_ERROR,3,0.71,0,0
16402.15,UPI,NETWORK_ERROR,0,0.35,0,0
14577.04,WALLET,UNKNOWN,1,0.58,0,0
34188.76,NET_BANKING,INVALID_DETAILS,4,0.59,0,0
34439.18,NET_BANKING,UNKNOWN,1,0.55,0,0
41991.56,CARD,NETWORK_ERROR,1,0.92,0,0
47880.67,NET_BANKING,LIMIT_EXCEEDED,2,0.69,0,0
96564.65,CARD,INVALID_DETAILS,4,0.71,0,0
2430.03,UPI,TIMEOUT,1,0.72,0,1
90092.84,NET_BANKING,INSUFFICIENT_FUNDS,3,0.56,0,0
14736.79,UPI,TIMEOUT,1,0.45,0,0
48514.04,CARD,UNKNOWN,2,0.95,0,0
53862.86,CARD,LIMIT_EXCEEDED,4,0.38,0,0
79985.43,NET_BANKING,BANK_ERROR,3,0.59,0,0
29962.29,UPI,INVALID_DETAILS,3,0.35,0,0
44945.17,WALLET,LIMIT_EXCEEDED,1,0.7,0,1
27956.97,WALLET,NETWORK_ERROR,1,0.7,0,1
86839.9,WALLET,NETWORK_ERROR,1,0.51,0,0
64809.67,WALLET,BANK_ERROR,2,0.72,0,1
75770.89,UPI,LIMIT_EXCEEDED,0,0.79,0,0
14421.19,UPI,LIMIT_EXCEEDED,1,0.94,0,1
36029.56,UPI,TIMEOUT,2,0.81,0,1
41927.12,WALLET,INVALID_DETAILS,1,0.67,0,0
11967.29,NET_BANKING,BANK_ERROR,1,0.34,1,0
69880.13,WALLET,INSUFFICIENT_FUNDS,0,0.45,0,0
14198.47,NET_BANKING,NETWORK_ERROR,3,0.81,0,0
49476.61,WALLET,LIMIT_EXCEEDED,0,0.33,1,0
49400.77,NET_BANKING,INVALID_DETAILS,0,0.7,0,0
40019.56,CARD,LIMIT_EXCEEDED,0,0.92,1,0
51332.52,CARD,UNKNOWN,1,0.81,0,1
26404.01,UPI,INVALID_DETAILS,2,0.61,0,0
51424.61,WALLET,BANK_ERROR,1,0.38,0,0
87486.31,CARD,UNKNOWN,4,0.8,0,0
88721.89,NET_BANKING,NETWORK_ERROR,3,0.34,0,0
25607.09,UPI,NETWORK_ERROR,0,0.45,0,1
94706.11,WALLET,INVALID_DETAILS,2,0.61,0,0
49422.38,NET_BANKING,UNKNOWN,1,0.35,0,0
62118.04,UPI,NETWORK_ERROR,0,0.51,0,0
10174.65,NET_BANKING,BANK_ERROR,1,0.96,0,1
2728.26,UPI,INSUFFICIENT_FUNDS,2,0.4,0,0
80155.39,CARD,INSUFFICIENT_FUNDS,0,0.9,0,1
72618.5,WALLET,UNKNOWN,4,0.77,0,0
48232.64,CARD,BANK_ERROR,0,0.57,0,1
83129.9,WALLET,BANK_ERROR,0,0.69,0,0
87699.39,NET_BANKING,INVALID_DETAILS,3,0.44,0,0
87263.16,CARD,INVALID_DETAILS,3,0.85,0,0
43816.78,WALLET,UNKNOWN,1,0.79,0,1
37046.07,WALLET,LIMIT_EXCEEDED,1,0.55,0,0
32410.77,NET_BANKING,TIMEOUT,1,0.69,0,1
29598.73,WALLET,INVALID_DETAILS,4,0.58,0,0
14195.33,NET_BANKING,INVALID_DETAILS,3,0.61,1,0
4754.2,CARD,LIMIT_EXCEEDED,2,0.67,0,0
97734.58,CARD,UNKNOWN,3,0.36,0,0
54627.68,UPI,LIMIT_EXCEEDED,0,0.47,1,1
23064.84,NET_BANKING,TIMEOUT,0,0.52,0,1
65860.74,WALLET,BANK_ERROR,4,0.54,0,0
22968.57,WALLET,BANK_ERROR,1,0.79,1,1
91626.45,NET_BANKING,BANK_ERROR,3,0.51,0,1
81542.19,UPI,INSUFFICIENT_FUNDS,0,0.5,0,0
7597.95,NET_BANKING,TIMEOUT,0,0.59,0,1
59957.31,NET_BANKING,TIMEOUT,2,0.44,0,0
63704.35,UPI,INVALID_DETAILS,3,0.96,0,1
70212.83,WALLET,UNKNOWN,4,0.82,0,0
35429.96,WALLET,INSUFFICIENT_FUNDS,3,0.33,0,1
25589.56,UPI,INSUFFICIENT_FUNDS,1,0.79,0,0
24517.17,WALLET,INSUFFICIENT_FUNDS,2,0.51,0,0
1524.25,CARD,LIMIT_EXCEEDED,0,0.94,0,1
27836.74,WALLET,UNKNOWN,4,0.74,0,1
51915.26,CARD,TIMEOUT,2,0.88,0,1
11412.62,CARD,UNKNOWN,0,0.44,0,0
74580.81,CARD,UNKNOWN,3,0.33,0,0
58565.2,WALLET,BANK_ERROR,3,0.85,0,1
74165.46,UPI,TIMEOUT,3,0.55,0,0
69534.3,UPI,TIMEOUT,3,0.32,0,0
6984.95,NET_BANKING,INVALID_DETAILS,2,0.62,1,0
87615.53,UPI,INSUFFICIENT_FUNDS,1,0.36,0,0
99653.78,NET_BANKING,LIMIT_EXCEEDED,2,0.62,0,1
4455.7,CARD,BANK_ERROR,2,0.39,0,1
78914.67,UPI,LIMIT_EXCEEDED,2,0.7,0,0
32293.16,CARD,UNKNOWN,3,0.84,0,0
21805.19,CARD,TIMEOUT,4,0.73,1,1
66874.69,CARD,UNKNOWN,0,0.62,0,1
75464.67,NET_BANKING,BANK_ERROR,2,0.58,0,0
39765.57,CARD,INVALID_DETAILS,2,0.57,1,0
90797.04,WALLET,LIMIT_EXCEEDED,4,0.9,0,0
49964.78,UPI,TIMEOUT,4,0.32,0,0
77816.28,UPI,NETWORK_ERROR,2,0.57,0,0
34477.52,NET_BANKING,NETWORK_ERROR,3,0.65,0,0
59161.33,CARD,TIMEOUT,2,0.36,0,0
61828.48,UPI,NETWORK_ERROR,2,0.94,0,1
92718.57,NET_BANKING,BANK_ERROR,4,0.43,0,0
67771.96,NET_BANKING,NETWORK_ERROR,4,0.59,0,0
14358.13,NET_BANKING,BANK_ERROR,2,0.78,1,0
58384.03,CARD,INSUFFICIENT_FUNDS,2,0.73,0,0
34068.52,WALLET,NETWORK_ERROR,1,0.57,0,1
34469.24,NET_BANKING,LIMIT_EXCEEDED,0,0.47,0,0
825.07,CARD,UNKNOWN,2,0.93,0,1
82205.24,WALLET,BANK_ERROR,2,0.33,0,0
11253.88,WALLET,TIMEOUT,2,0.38,0,0
99421.9,UPI,UNKNOWN,0,0.49,1,1
10041.12,WALLET,BANK_ERROR,0,0.91,1,1
97695.21,NET_BANKING,NETWORK_ERROR,3,0.46,0,0
27040.21,NET_BANKING,UNKNOWN,1,0.4,1,0
17598.31,WALLET,BANK_ERROR,4,0.72,0,0
97877.91,NET_BANKING,UNKNOWN,3,0.38,0,0
46220.91,CARD,BANK_ERROR,1,0.49,0,1
58173.94,WALLET,TIMEOUT,1,0.46,0,0
15463.36,WALLET,UNKNOWN,4,0.81,0,1
88239.73,WALLET,TIMEOUT,4,0.53,0,0
83902.79,CARD,NETWORK_ERROR,1,0.78,1,0
17253.97,WALLET,BANK_ERROR,1,0.51,0,0
89896.03,WALLET,LIMIT_EXCEEDED,3,0.95,1,0
45498.46,UPI,TIMEOUT,4,0.53,0,0
44810.09,WALLET,INSUFFICIENT_FUNDS,3,0.47,0,0
26355.98,CARD,BANK_ERROR,1,0.88,1,0
84667.3,WALLET,NETWORK_ERROR,0,0.82,0,1
61737.27,UPI,NETWORK_ERROR,0,0.66,0,1
85920.78,NET_BANKING,UNKNOWN,1,0.46,0,1
87245.11,UPI,LIMIT_EXCEEDED,1,0.5,0,0
24006.4,CARD,LIMIT_EXCEEDED,0,0.35,0,0
53628.36,WALLET,LIMIT_EXCEEDED,2,0.79,0,1
78797.38,NET_BANKING,UNKNOWN,1,0.82,1,0
89536.4,WALLET,BANK_ERROR,1,0.33,0,1
61092.43,NET_BANKING,LIMIT_EXCEEDED,2,0.61,0,1
25197.37,UPI,INSUFFICIENT_FUNDS,3,0.39,0,0
67913.78,WALLET,LIMIT_EXCEEDED,4,0.79,1,0
52205.79,WALLET,UNKNOWN,2,0.66,0,0
13060.86,UPI,BANK_ERROR,0,0.71,0,1
90464.44,WALLET,TIMEOUT,2,0.55,0,0
21949.26,CARD,TIMEOUT,4,0.84,0,1
24826.93,UPI,BANK_ERROR,3,0.47,0,0
88297.15,WALLET,BANK_ERROR,3,0.95,0,0
92313.3,NET_BANKING,NETWORK_ERROR,0,0.54,0,0
8273.29,NET_BANKING,NETWORK_ERROR,4,0.68,0,0
48206.12,NET_BANKING,NETWORK_ERROR,1,0.51,1,0
15020.93,NET_BANKING,INSUFFICIENT_FUNDS,0,0.65,1,0
33737.07,WALLET,NETWORK_ERROR,4,0.52,0,0
12768.13,WALLET,UNKNOWN,3,0.59,1,0
73002.11,UPI,BANK_ERROR,3,0.52,0,0
14823.17,CARD,INSUFFICIENT_FUNDS,4,0.56,0,1
1705.42,CARD,BANK_ERROR,3,0.69,0,0
42977.69,NET_BANKING,BANK_ERROR,0,0.97,0,1
48525.13,UPI,BANK_ERROR,3,0.92,0,1
8456.97,WALLET,UNKNOWN,2,0.72,0,0
26179.29,NET_BANKING,INVALID_DETAILS,2,0.66,1,0
59588.11,CARD,BANK_ERROR,0,0.6,0,1
50138.0,WALLET,INSUFFICIENT_FUNDS,4,0.5,0,0
22750.71,CARD,BANK_ERROR,3,0.92,0,0
41558.18,WALLET,TIMEOUT,4,0.53,0,0
94874.92,UPI,UNKNOWN,2,0.93,0,0
15827.57,WALLET,INSUFFICIENT_FUNDS,2,0.94,0,1
99780.95,WALLET,LIMIT_EXCEEDED,1,0.58,0,0
16907.0,CARD,LIMIT_EXCEEDED,2,0.7,0,1
73874.31,CARD,LIMIT_EXCEEDED,3,0.64,0,0
69889.66,CARD,INSUFFICIENT_FUNDS,0,0.62,0,0
36993.32,NET_BANKING,INVALID_DETAILS,4,0.36,0,0
4374.75,UPI,INSUFFICIENT_FUNDS,4,0.3,0,0
82507.0,WALLET,INSUFFICIENT_FUNDS,2,0.7,1,1
61467.33,CARD,INSUFFICIENT_FUNDS,3,0.71,0,0
51731.7,WALLET,LIMIT_EXCEEDED,1,0.77,0,1
16699.25,WALLET,UNKNOWN,3,0.54,1,0
81556.48,WALLET,UNKNOWN,1,0.84,0,1
46398.03,CARD,INSUFFICIENT_FUNDS,0,0.34,0,0
13047.92,UPI,NETWORK_ERROR,2,0.77,1,0
41283.12,NET_BANKING,INVALID_DETAILS,1,0.91,0,0
34836.02,UPI,INSUFFICIENT_FUNDS,2,0.56,0,0
78480.62,NET_BANKING,TIMEOUT,1,0.85,0,0
75275.65,CARD,INSUFFICIENT_FUNDS,1,0.95,0,0
33788.35,UPI,BANK_ERROR,1,0.65,0,0
72218.05,WALLET,INSUFFICIENT_FUNDS,0,0.73,0,1
772.36,WALLET,UNKNOWN,4,0.44,0,0
73786.27,NET_BANKING,LIMIT_EXCEEDED,3,0.9,1,0
43776.3,UPI,TIMEOUT,4,0.67,1,0
28806.32,UPI,TIMEOUT,4,0.73,0,0
92940.32,CARD,NETWORK_ERROR,4,0.45,0,0
4351.69,CARD,INVALID_DETAILS,4,0.47,0,0
22569.19,WALLET,BANK_ERROR,3,0.3,0,0
27726.65,WALLET,INSUFFICIENT_FUNDS,4,0.89,0,0
49915.24,CARD,LIMIT_EXCEEDED,4,0.5,0,0
39208.14,NET_BANKING,BANK_ERROR,4,0.75,0,1
64860.88,WALLET,INSUFFICIENT_FUNDS,0,0.39,0,1
26080.7,CARD,TIMEOUT,1,0.8,0,0
31294.5,UPI,INSUFFICIENT_FUNDS,1,0.89,0,1
77148.77,NET_BANKING,BANK_ERROR,0,0.82,0,0
78063.98,WALLET,LIMIT_EXCEEDED,0,0.63,1,1
79005.5,NET_BANKING,BANK_ERROR,3,0.85,1,0
91136.53,UPI,INSUFFICIENT_FUNDS,1,0.4,0,0
19819.96,NET_BANKING,INSUFFICIENT_FUNDS,2,0.88,0,0
81275.04,CARD,BANK_ERROR,1,0.72,0,0
7156.61,CARD,UNKNOWN,3,0.68,0,0
20311.75,UPI,INSUFFICIENT_FUNDS,3,0.43,1,0
93425.05,NET_BANKING,TIMEOUT,0,0.96,0,0
59667.52,UPI,LIMIT_EXCEEDED,1,0.62,1,0
34399.98,UPI,UNKNOWN,2,0.47,1,0
85936.36,UPI,NETWORK_ERROR,1,0.77,0,1
85048.83,UPI,LIMIT_EXCEEDED,2,0.35,0,0
3101.7,NET_BANKING,NETWORK_ERROR,1,0.78,0,1
85231.2,NET_BANKING,INSUFFICIENT_FUNDS,0,0.96,0,1
57852.93,UPI,BANK_ERROR,0,0.49,1,0
8426.48,NET_BANKING,LIMIT_EXCEEDED,2,0.37,0,1
91924.41,WALLET,INSUFFICIENT_FUNDS,2,0.48,0,1
94497.26,UPI,INSUFFICIENT_FUNDS,3,0.33,0,0
16301.29,CARD,INSUFFICIENT_FUNDS,2,0.41,1,1
81318.7,WALLET,BANK_ERROR,1,0.42,1,0
68300.41,NET_BANKING,LIMIT_EXCEEDED,1,0.64,0,0
66854.79,CARD,UNKNOWN,4,0.5,0,0
91119.25,NET_BANKING,NETWORK_ERROR,1,0.72,0,1
60722.96,UPI,INSUFFICIENT_FUNDS,3,0.7,0,0
81537.4,UPI,INVALID_DETAILS,1,0.39,0,0
5133.14,UPI,INVALID_DETAILS,3,0.39,0,0
780.36,CARD,INVALID_DETAILS,0,0.86,0,1
44983.91,CARD,INVALID_DETAILS,0,0.89,0,1
52127.16,NET_BANKING,TIMEOUT,1,0.88,0,1
87060.13,CARD,TIMEOUT,3,0.95,0,1
46626.46,UPI,UNKNOWN,0,0.81,1,1
88190.01,CARD,NETWORK_ERROR,2,0.42,0,0
6996.86,WALLET,NETWORK_ERROR,2,0.74,0,0
84027.06,WALLET,NETWORK_ERROR,1,0.63,0,1
23824.89,WALLET,TIMEOUT,1,0.97,1,0
11427.53,NET_BANKING,LIMIT_EXCEEDED,2,0.77,0,0
31366.61,WALLET,INSUFFICIENT_FUNDS,0,0.69,0,1
81066.16,CARD,INVALID_DETAILS,3,0.96,0,1
76965.07,WALLET,LIMIT_EXCEEDED,2,0.3,0,0
72227.64,WALLET,NETWORK_ERROR,2,0.7,0,0
56738.96,NET_BANKING,INSUFFICIENT_FUNDS,3,0.62,0,0
85850.75,NET_BANKING,TIMEOUT,1,0.66,0,0
2134.92,UPI,INSUFFICIENT_FUNDS,4,0.91,0,1
46974.75,UPI,INSUFFICIENT_FUNDS,4,0.6,0,0
37402.26,UPI,NETWORK_ERROR,0,0.92,0,1
59068.31,WALLET,BANK_ERROR,0,0.53,0,1
25406.51,CARD,INSUFFICIENT_FUNDS,3,0.77,1,0
73002.13,WALLET,UNKNOWN,1,0.84,0,0
23318.26,NET_BANKING,INSUFFICIENT_FUNDS,3,0.77,0,0
16847.29,UPI,INVALID_DETAILS,4,0.31,0,0
23804.85,UPI,INVALID_DETAILS,1,0.43,0,0
6596.88,WALLET,BANK_ERROR,4,0.39,0,0
36980.92,NET_BANKING,UNKNOWN,3,0.4,0,0
38119.57,CARD,NETWORK_ERROR,0,0.66,0,0
21572.62,CARD,TIMEOUT,0,0.6,0,1
55722.23,NET_BANKING,TIMEOUT,1,0.86,1,0
95385.0,WALLET,BANK_ERROR,4,0.87,0,1
21807.64,UPI,BANK_ERROR,3,0.5,1,1
58349.55,CARD,INSUFFICIENT_FUNDS,1,0.8,1,1
48192.51,CARD,INSUFFICIENT_FUNDS,4,0.42,0,0
5550.44,UPI,BANK_ERROR,4,0.68,0,1
26483.45,CARD,UNKNOWN,1,0.33,0,1
80385.57,CARD,INVALID_DETAILS,0,0.65,1,0
63568.52,UPI,INVALID_DETAILS,2,0.61,0,0
3794.06,UPI,UNKNOWN,0,0.83,0,0
8821.56,CARD,UNKNOWN,4,0.36,0,0
44178.42,NET_BANKING,INSUFFICIENT_FUNDS,4,0.32,0,0
67381.77,NET_BANKING,UNKNOWN,2,0.48,0,1
66980.28,WALLET,NETWORK_ERROR,3,0.66,0,0
29253.23,UPI,NETWORK_ERROR,3,0.62,1,1
60121.56,UPI,INVALID_DETAILS,2,0.9,0,0
36465.94,NET_BANKING,LIMIT_EXCEEDED,1,0.58,1,0
79871.16,CARD,NETWORK_ERROR,2,0.75,0,1
57894.11,UPI,LIMIT_EXCEEDED,0,0.73,0,1
60409.2,WALLET,LIMIT_EXCEEDED,2,0.83,0,0
95333.99,CARD,BANK_ERROR,0,0.34,0,0
25655.1,UPI,LIMIT_EXCEEDED,4,0.8,0,1
85766.1,CARD,LIMIT_EXCEEDED,3,0.64,0,0
76503.36,UPI,TIMEOUT,2,0.46,0,0
67951.35,CARD,LIMIT_EXCEEDED,4,0.74,0,0
24650.26,WALLET,UNKNOWN,1,0.55,1,1
96096.98,NET_BANKING,INSUFFICIENT_FUNDS,3,0.89,0,0
39293.14,NET_BANKING,UNKNOWN,2,0.82,0,0
72251.85,NET_BANKING,NETWORK_ERROR,4,0.76,0,0
73060.01,UPI,TIMEOUT,3,0.51,0,0
96017.18,UPI,UNKNOWN,1,0.8,0,0
52115.32,NET_BANKING,NETWORK_ERROR,1,0.62,0,1
29324.77,UPI,UNKNOWN,2,0.46,0,0
35828.81,NET_BANKING,LIMIT_EXCEEDED,2,0.9,0,1
14570.9,UPI,INSUFFICIENT_FUNDS,0,0.78,0,0
78843.62,UPI,LIMIT_EXCEEDED,1,0.46,0,1
22069.83,WALLET,INVALID_DETAILS,2,0.98,0,0
72474.4,UPI,UNKNOWN,4,0.82,0,0
39239.4,WALLET,LIMIT_EXCEEDED,3,0.83,1,1
18890.47,UPI,UNKNOWN,0,0.7,0,1
13226.75,UPI,BANK_ERROR,3,0.53,0,0
97910.67,UPI,INVALID_DETAILS,3,0.92,1,0
61169.39,NET_BANKING,BANK_ERROR,0,0.35,1,1
52833.16,NET_BANKING,INSUFFICIENT_FUNDS,4,0.5,0,0
83887.49,CARD,UNKNOWN,3,0.43,0,0
50832.33,UPI,BANK_ERROR,3,0.49,0,1
93410.9,NET_BANKING,BANK_ERROR,4,0.66,0,0
77912.84,NET_BANKING,BANK_ERROR,3,0.94,0,0
5112.66,UPI,INSUFFICIENT_FUNDS,1,0.59,0,0
87545.49,UPI,LIMIT_EXCEEDED,1,0.55,0,1
87187.9,UPI,TIMEOUT,1,0.77,0,0
10444.6,CARD,UNKNOWN,1,0.47,0,0
51153.04,CARD,TIMEOUT,4,0.37,0,0
90290.58,CARD,LIMIT_EXCEEDED,2,0.5,0,0
55675.81,WALLET,UNKNOWN,1,0.53,0,0
55253.68,CARD,TIMEOUT,0,0.44,0,1
10696.24,NET_BANKING,TIMEOUT,0,0.71,0,0
58293.94,UPI,UNKNOWN,2,0.49,0,0
45584.24,NET_BANKING,LIMIT_EXCEEDED,1,0.57,1,0
62783.26,WALLET,UNKNOWN,2,0.86,1,0
67752.91,WALLET,INSUFFICIENT_FUNDS,4,0.5,1,0
63859.31,CARD,BANK_ERROR,2,0.68,0,0
31304.53,CARD,BANK_ERROR,1,0.37,0,1
96926.45,WALLET,LIMIT_EXCEEDED,4,0.95,0,0
99007.25,WALLET,BANK_ERROR,3,0.74,0,0
3536.77,WALLET,BANK_ERROR,1,0.51,0,1
67179.58,NET_BANKING,INVALID_DETAILS,1,0.91,1,0
75822.71,NET_BANKING,UNKNOWN,0,0.91,0,1
14674.4,WALLET,NETWORK_ERROR,0,0.67,0,0
54677.79,CARD,TIMEOUT,2,0.36,1,0
40989.03,UPI,UNKNOWN,1,0.31,0,1
83146.11,CARD,UNKNOWN,1,0.85,0,0
75166.97,NET_BANKING,UNKNOWN,1,0.83,0,1
79730.21,NET_BANKING,UNKNOWN,4,0.48,0,0
16842.42,CARD,INSUFFICIENT_FUNDS,0,0.75,1,1
88580.76,UPI,INSUFFICIENT_FUNDS,0,0.87,0,1
66997.35,NET_BANKING,UNKNOWN,0,0.33,0,1
65004.38,UPI,NETWORK_ERROR,4,0.35,0,0
18130.33,CARD,UNKNOWN,4,0.95,0,1
37151.93,NET_BANKING,NETWORK_ERROR,0,0.91,0,1
16650.07,WALLET,BANK_ERROR,3,0.82,0,0
34782.77,UPI,INVALID_DETAILS,3,0.79,0,0
98207.25,UPI,UNKNOWN,2,0.32,1,0
97044.55,CARD,BANK_ERROR,3,0.46,0,0
71634.43,CARD,BANK_ERROR,2,0.92,0,0
8375.51,UPI,BANK_ERROR,1,0.76,0,1
11705.69,WALLET,BANK_ERROR,4,0.97,0,0
57556.85,NET_BANKING,TIMEOUT,0,0.43,0,0
30024.45,NET_BANKING,LIMIT_EXCEEDED,0,0.79,0,1
14514.69,WALLET,NETWORK_ERROR,4,0.33,0,0
5763.56,WALLET,BANK_ERROR,2,0.87,0,1
14606.44,WALLET,INVALID_DETAILS,3,0.75,0,1
83478.81,UPI,TIMEOUT,4,0.66,0,1
52182.74,WALLET,BANK_ERROR,4,0.67,0,0
44074.13,WALLET,UNKNOWN,1,0.89,1,1
51772.38,NET_BANKING,TIMEOUT,0,0.53,1,0
2780.41,WALLET,TIMEOUT,0,0.61,0,0
23977.02,WALLET,LIMIT_EXCEEDED,1,0.88,0,1
54291.75,UPI,INVALID_DETAILS,1,0.42,0,0
